,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
2195,136,PAYMENT,17852.16,C1294723681,11443.0,0.0,M361024036,0.0,0.0,0,0
2196,234,CASH_OUT,334553.59,C632432217,0.0,0.0,C136330553,351380.39,685933.98,0,0
2197,298,CASH_OUT,117495.95,C2067745122,0.0,0.0,C2005273539,916653.44,1034149.4,0,0
2198,326,CASH_IN,165274.64,C304769913,10108.0,175382.64,C235292960,0.0,0.0,0,0
2199,302,PAYMENT,1828.28,C1106185882,261919.0,260090.72,M25516212,0.0,0.0,0,0
2200,335,CASH_IN,150561.96,C1439452680,770685.07,921247.03,C241297015,461842.13,311280.17,0,0
2201,233,TRANSFER,217465.67,C218574816,0.0,0.0,C722250658,1172832.05,1390297.71,0,0
2202,370,CASH_OUT,67795.11,C657936809,0.0,0.0,C1721139738,171807.78,239602.89,0,0
2203,398,CASH_IN,29052.13,C501760537,112241.04,141293.17,C59741773,1222083.11,1193030.98,0,0
2204,160,PAYMENT,13940.62,C1947605470,0.0,0.0,M1860561738,0.0,0.0,0,0
2205,278,PAYMENT,26824.2,C190821961,0.0,0.0,M1964469583,0.0,0.0,0,0
2206,43,CASH_IN,212921.88,C902200250,18438247.13,18651169.01,C1661064315,580355.52,367433.64,0,0
2207,282,PAYMENT,10691.97,C1476098608,223.0,0.0,M243096098,0.0,0.0,0,0
2208,253,CASH_OUT,66160.0,C1218820130,56207.0,0.0,C1333146064,316489.45,382649.45,0,0
2209,232,CASH_IN,297748.09,C1181169310,3181534.92,3479283.02,C21378295,936515.24,638767.14,0,0
2210,407,CASH_OUT,54645.25,C2031544967,0.0,0.0,C593720549,918198.48,972843.73,0,0
2211,9,CASH_OUT,243959.61,C1899961823,4333.0,0.0,C762290017,0.0,243959.61,0,0
2212,302,CASH_IN,78093.7,C697096657,15.0,78108.7,C2079842945,80297.05,2203.35,0,0
2213,249,CASH_IN,162946.89,C455228833,181931.72,344878.6,C2051605899,2416444.85,2253497.96,0,0
2214,279,CASH_OUT,233288.64,C695445569,41151.0,0.0,C763151383,184436.75,417725.39,0,0
2215,403,CASH_OUT,157907.93,C1631837718,207698.0,49790.07,C1490148604,0.0,157907.93,0,0
2216,426,PAYMENT,12494.45,C808724518,388207.86,375713.42,M282823519,0.0,0.0,0,0
2217,297,CASH_IN,118966.49,C1750899671,905601.26,1024567.75,C2092539097,1966667.61,1847701.12,0,0
2218,155,PAYMENT,19623.34,C2003685674,0.0,0.0,M1974126980,0.0,0.0,0,0
2219,403,CASH_OUT,150640.56,C457596644,0.0,0.0,C1667755824,307094.23,457734.8,0,0
2220,327,TRANSFER,247637.35,C2008758973,0.0,0.0,C795985184,409945.87,657583.21,0,0
2221,20,PAYMENT,8315.94,C1959323714,105996.0,97680.06,M195423439,0.0,0.0,0,0
2222,209,PAYMENT,2625.71,C1335671648,52275.0,49649.29,M181523210,0.0,0.0,0,0
2223,14,CASH_IN,306675.98,C1775363973,24723.0,331398.98,C1365948393,0.0,113255.38,0,0
2224,307,CASH_OUT,62901.57,C1468934453,0.0,0.0,C1283810658,291425.67,354327.24,0,0
2225,310,PAYMENT,6871.4,C1559485404,11423.0,4551.6,M1652253170,0.0,0.0,0,0
2226,379,PAYMENT,415.04,C703589614,0.0,0.0,M1127407928,0.0,0.0,0,0
2227,41,CASH_IN,244143.86,C815745766,23830.0,267973.86,C1755786054,39998.77,0.0,0,0
2228,349,CASH_IN,29046.77,C1274820435,517430.1,546476.87,C763843673,132836.18,103789.41,0,0
2229,44,PAYMENT,9972.09,C124135516,0.0,0.0,M343603694,0.0,0.0,0,0
2230,42,CASH_IN,19790.23,C1628749577,646.0,20436.23,C40237587,225033.72,205243.49,0,0
2231,403,CASH_OUT,534370.37,C321954607,0.0,0.0,C1301029706,5047902.9,5582273.27,0,0
2232,371,PAYMENT,14684.96,C895288292,326729.92,312044.95,M504619289,0.0,0.0,0,0
2233,373,PAYMENT,13262.93,C500070482,0.0,0.0,M1737739044,0.0,0.0,0,0
2234,207,PAYMENT,2614.87,C1515885170,176369.0,173754.13,M1693850117,0.0,0.0,0,0
2235,259,CASH_IN,158029.91,C161319467,1181.0,159210.91,C230659177,1348698.29,1190668.38,0,0
2236,226,PAYMENT,35695.49,C1370627720,20788.0,0.0,M896696784,0.0,0.0,0,0
2237,205,PAYMENT,8312.82,C1908886002,0.0,0.0,M25772658,0.0,0.0,0,0
2238,354,PAYMENT,20541.68,C1316013657,41011.0,20469.32,M601021289,0.0,0.0,0,0
2239,395,PAYMENT,36921.03,C1897809593,52057.0,15135.97,M1733579034,0.0,0.0,0,0
2240,283,CASH_OUT,174989.71,C824274408,0.0,0.0,C1746045795,2331863.43,2506853.14,0,0
2241,22,PAYMENT,2911.73,C1274279260,42101.0,39189.27,M131305904,0.0,0.0,0,0
2242,330,CASH_OUT,424954.89,C1045494920,648.0,0.0,C2061280726,2680378.77,3105333.66,0,0
2243,43,TRANSFER,924295.5,C603239801,0.0,0.0,C1794194687,3469841.14,4394136.64,0,0
2244,142,PAYMENT,7848.21,C258394838,10258.0,2409.79,M257277464,0.0,0.0,0,0
2245,238,CASH_OUT,222383.02,C1326623677,11908.0,0.0,C1066974338,0.0,222383.02,0,0
2246,278,CASH_OUT,70334.7,C831839422,590.0,0.0,C737561888,17191.7,87526.41,0,0
2247,15,CASH_OUT,303458.57,C1181893437,148698.0,0.0,C1700992909,31063.0,314188.88,0,0
2248,37,PAYMENT,13380.74,C1138789228,13570.08,189.34,M592185802,0.0,0.0,0,0
2249,352,CASH_OUT,375425.73,C1630850644,0.0,0.0,C200535912,1605648.35,1981074.08,0,0
2250,251,DEBIT,9714.86,C1651163011,0.0,0.0,C1467991568,155952.74,165667.61,0,0
2251,180,PAYMENT,1540.45,C2131800778,22451.0,20910.55,M1332396283,0.0,0.0,0,0
2252,394,TRANSFER,2263356.99,C1522382950,126978.0,0.0,C1700272618,0.0,2263356.99,0,0
2253,286,PAYMENT,9739.79,C803929152,133.0,0.0,M788079542,0.0,0.0,0,0
2254,187,TRANSFER,265943.84,C1384656932,0.0,0.0,C1666511627,742974.36,1008918.21,0,0
2255,9,CASH_OUT,235265.19,C1613567592,21614.0,0.0,C855085682,95874.38,436610.38,0,0
2256,354,CASH_OUT,61239.0,C18143616,104061.45,42822.45,C134738145,485885.23,547124.22,0,0
2257,211,CASH_OUT,113231.84,C1988689524,330.0,0.0,C130871304,0.0,113231.84,0,0
2258,140,CASH_OUT,82151.21,C2066668029,0.0,0.0,C150264952,2558359.49,2841357.93,0,0
2259,189,TRANSFER,85015.74,C870050523,0.0,0.0,C1400606096,173749.6,258765.35,0,0
2260,206,CASH_IN,95228.34,C528927905,7212312.32,7307540.66,C1616306284,9531315.21,9436086.87,0,0
2261,309,TRANSFER,711317.26,C866094306,0.0,0.0,C325080982,3898890.13,4610207.39,0,0
2262,40,TRANSFER,27912.74,C1383182842,26083.0,0.0,C1143007313,182049.51,209962.25,0,0
2263,42,PAYMENT,21623.96,C547891964,0.0,0.0,M563773292,0.0,0.0,0,0
2264,44,CASH_IN,37486.89,C1262740331,697.0,38183.89,C1998215576,0.0,0.0,0,0
2265,231,CASH_OUT,583483.85,C368592900,0.0,0.0,C274098828,4079699.0,4663182.85,0,0
2266,404,CASH_OUT,8253.84,C1815240556,0.0,0.0,C1479799057,1176047.33,1184301.17,0,0
2267,210,PAYMENT,3398.01,C905385222,0.0,0.0,M2108358817,0.0,0.0,0,0
2268,594,CASH_IN,158217.14,C413255098,6078808.69,6237025.83,C983327973,320053.13,161835.99,0,0
2269,373,TRANSFER,998917.74,C240572398,9565.0,0.0,C151387093,239400.23,1238317.97,0,0
2270,155,CASH_OUT,227545.56,C599486765,3813.0,0.0,C710274212,215033.3,442578.86,0,0
2271,205,PAYMENT,3718.81,C1399176972,0.0,0.0,M1562401710,0.0,0.0,0,0
2272,12,CASH_OUT,158938.48,C1082924486,2455.0,0.0,C1078776868,0.0,794074.91,0,0
2273,395,PAYMENT,27795.98,C662529483,45020.12,17224.14,M1734001464,0.0,0.0,0,0
2274,298,TRANSFER,767667.07,C1373408410,311394.23,0.0,C1628934827,2154332.86,2921999.93,0,0
2275,204,CASH_OUT,94791.52,C511968149,0.0,0.0,C829348988,407188.97,501980.49,0,0
2276,137,PAYMENT,5730.81,C2080392208,61333.99,55603.18,M1588620043,0.0,0.0,0,0
2277,154,CASH_IN,9657.72,C1285464994,9978773.16,9988430.87,C1316166284,39589.73,29932.01,0,0
2278,346,CASH_OUT,125701.43,C50990952,0.0,0.0,C848628862,427259.95,552961.38,0,0
2279,330,CASH_IN,408150.99,C1760632150,10081429.48,10489580.47,C1199544128,4765899.1,4357748.12,0,0
2280,16,TRANSFER,183940.27,C1291254622,35896.55,0.0,C87950162,0.0,174607.09,0,0
2281,333,CASH_OUT,199691.8,C1284030733,0.0,0.0,C1794939476,17288048.83,17487740.62,0,0
2282,164,PAYMENT,9819.08,C1303625984,65986.73,56167.64,M1769054598,0.0,0.0,0,0
2283,178,CASH_OUT,202409.63,C667937648,22980.0,0.0,C1139376892,286334.12,488743.75,0,0
2284,43,CASH_OUT,55824.96,C1188128671,0.0,0.0,C1414049947,167383.91,223208.87,0,0
2285,500,CASH_IN,90382.74,C306010231,5491110.56,5581493.3,C931655742,577167.86,486785.13,0,0
2286,330,CASH_OUT,136967.09,C151160434,12339.0,0.0,C1345306082,0.0,136967.09,0,0
2287,203,PAYMENT,15524.46,C549478769,0.0,0.0,M2037643278,0.0,0.0,0,0
2288,161,CASH_OUT,3353.78,C1221653110,0.0,0.0,C122750873,1987191.34,1990545.11,0,0
2289,190,PAYMENT,2213.98,C2041861004,30749.0,28535.02,M546214378,0.0,0.0,0,0
2290,373,CASH_IN,3119.8,C931797695,10089.0,13208.8,C630832252,0.0,0.0,0,0
2291,400,PAYMENT,24516.13,C1325254971,0.0,0.0,M912679723,0.0,0.0,0,0
2292,354,TRANSFER,22455.5,C303374599,0.0,0.0,C2095923027,5643316.25,5665771.75,0,0
2293,136,PAYMENT,3747.5,C1504376981,497174.0,493426.5,M1408333700,0.0,0.0,0,0
2294,157,CASH_OUT,113063.3,C727646758,0.0,0.0,C656855358,754177.9,867241.2,0,0
2295,191,CASH_OUT,185939.31,C198651278,0.0,0.0,C439747507,922555.28,1108494.59,0,0
2296,284,CASH_OUT,157718.99,C1643442048,1053.0,0.0,C1909784495,2110886.78,2268605.77,0,0
2297,17,CASH_IN,511047.36,C754321630,32176.0,543223.36,C1178498925,0.0,0.0,0,0
2298,226,CASH_OUT,349689.8,C1903759072,16388.0,0.0,C1919674398,0.0,349689.8,0,0
2299,255,PAYMENT,14140.52,C397485239,0.0,0.0,M2053291057,0.0,0.0,0,0
2300,563,CASH_IN,88093.84,C1143379096,4831521.19,4919615.02,C800460868,554335.98,466242.14,0,0
2301,213,CASH_OUT,63019.43,C1825737094,275018.0,211998.57,C64300367,0.0,63019.43,0,0
2302,43,PAYMENT,10989.52,C486679650,0.0,0.0,M1455021040,0.0,0.0,0,0
2303,326,CASH_OUT,526632.76,C1272102600,20138.0,0.0,C2050181899,1461023.05,1987655.81,0,0
2304,544,PAYMENT,10269.19,C301473358,529951.0,519681.81,M956246906,0.0,0.0,0,0
2305,375,TRANSFER,801601.22,C65804265,20619.0,0.0,C1870808585,354317.46,1155918.68,0,0
2306,208,CASH_OUT,207883.35,C1905213616,28350.0,0.0,C1870852424,22827.52,230710.87,0,0
2307,355,CASH_OUT,66872.3,C13768872,11370.0,0.0,C1772828075,99787.0,160830.79,0,0
2308,185,CASH_IN,405601.76,C1187852966,23878.0,429479.76,C1605690911,0.0,0.0,0,0
2309,594,CASH_OUT,139490.27,C1364940689,19955.0,0.0,C1934181187,1787334.03,1926824.3,0,0
2310,401,PAYMENT,1611.27,C235272342,21383.0,19771.73,M496365257,0.0,0.0,0,0
2311,518,PAYMENT,7327.85,C1758345359,0.0,0.0,M1750137018,0.0,0.0,0,0
2312,36,CASH_OUT,226997.79,C1646343467,523.0,0.0,C786330126,0.0,226997.79,0,0
2313,134,CASH_OUT,199319.31,C1589551722,18066.0,0.0,C1042118330,5185071.63,5384390.94,0,0
2314,155,TRANSFER,2018584.01,C468311302,69783.0,0.0,C298512902,3313149.92,5331733.93,0,0
2315,469,PAYMENT,27359.44,C1675483416,162.0,0.0,M294450114,0.0,0.0,0,0
2316,373,PAYMENT,17185.43,C989377026,186883.08,169697.64,M2135883361,0.0,0.0,0,0
2317,345,CASH_OUT,69491.49,C1121910977,0.0,0.0,C326757115,487263.11,556754.6,0,0
2318,335,CASH_IN,40390.17,C2129403318,8222373.38,8262763.55,C949320076,1612638.41,1572248.24,0,0
2319,181,CASH_IN,83811.81,C1858398781,2224375.31,2308187.12,C416850828,125970.33,42158.52,0,0
2320,352,CASH_IN,28247.22,C1503197173,16824926.26,16853173.49,C1704948752,16036852.09,16008604.87,0,0
2321,550,PAYMENT,14340.07,C882064700,22370.0,8029.93,M101540196,0.0,0.0,0,0
2322,45,PAYMENT,7625.18,C984619695,0.0,0.0,M664445561,0.0,0.0,0,0
2323,353,CASH_IN,68583.47,C1445528144,10976541.61,11045125.08,C392292416,14952069.78,14883486.31,0,0
2324,18,CASH_IN,189764.23,C725478043,13787017.76,13976781.99,C298433742,2097356.91,1907592.68,0,0
2325,576,PAYMENT,8979.9,C774834186,77119.93,68140.03,M1297638140,0.0,0.0,0,0
2326,185,CASH_OUT,183336.32,C1463808880,21301.0,0.0,C1833323535,0.0,183336.32,0,0
2327,188,CASH_OUT,10541.91,C1026808121,0.0,0.0,C1383692065,162756.41,173298.32,0,0
2328,306,PAYMENT,13672.78,C398292703,284176.51,270503.73,M2069794397,0.0,0.0,0,0
2329,163,CASH_OUT,64877.63,C1275585043,69965.0,5087.37,C1122701899,0.0,64877.63,0,0
2330,14,CASH_IN,135189.72,C1923073689,4664758.57,4799948.3,C90371734,1270270.82,1362785.52,0,0
2331,376,PAYMENT,991.7,C1093329827,0.0,0.0,M682742565,0.0,0.0,0,0
2332,15,CASH_OUT,3949.33,C1994898764,367445.79,363496.46,C1319670697,806078.71,972694.71,0,0
2333,305,PAYMENT,12480.55,C1836755642,14537.0,2056.45,M1820512997,0.0,0.0,0,0
2334,329,PAYMENT,47391.02,C1488569086,3585.0,0.0,M1657702391,0.0,0.0,0,0
2335,38,CASH_OUT,195210.41,C1954565493,0.0,0.0,C1079020011,1138647.45,1333857.86,0,0
2336,41,PAYMENT,5500.53,C1300852940,1157.0,0.0,M267966673,0.0,0.0,0,0
2337,406,PAYMENT,25147.28,C1632048183,152.0,0.0,M558892842,0.0,0.0,0,0
2338,184,CASH_OUT,308382.62,C69797375,0.0,0.0,C2106309363,1030244.68,1338627.3,0,0
2339,142,TRANSFER,1021574.84,C1282135301,0.0,0.0,C1796812106,1079907.86,2101482.7,0,0
2340,256,CASH_OUT,16496.63,C1317464201,0.0,0.0,C1549418725,677957.5,694454.13,0,0
2341,135,PAYMENT,2023.93,C1309639307,0.0,0.0,M842331134,0.0,0.0,0,0
2342,7,CASH_IN,497735.31,C1089958197,4303989.81,4801725.13,C1457383927,755526.27,1273838.38,0,0
2343,185,CASH_OUT,342758.62,C1807289861,0.0,0.0,C17730426,405234.63,747993.25,0,0
2344,164,CASH_IN,327362.05,C1937019541,17493975.93,17821337.98,C1313473119,1184883.56,857521.51,0,0
2345,153,PAYMENT,17432.75,C1409871106,9904.0,0.0,M1173040976,0.0,0.0,0,0
2346,208,CASH_OUT,108120.73,C404403701,0.0,0.0,C2028492995,405262.36,513383.09,0,0
2347,400,CASH_IN,138433.63,C1953095577,809.0,139242.63,C1577406993,2306582.58,2168148.95,0,0
2348,659,CASH_OUT,365066.41,C2120860489,8296.0,0.0,C587214684,0.0,365066.41,0,0
2349,404,CASH_OUT,88722.63,C525573562,11662.0,0.0,C578337790,0.0,88722.63,0,0
2350,11,CASH_OUT,104937.95,C1601576074,80087.0,0.0,C1232972893,10447.0,0.0,0,0
2351,35,TRANSFER,429361.48,C785367407,0.0,0.0,C789558739,552803.49,982164.97,0,0
2352,181,PAYMENT,42045.32,C1312977811,64007.0,21961.68,M755220884,0.0,0.0,0,0
2353,332,CASH_OUT,58364.91,C1853819633,11003.0,0.0,C1043393400,0.0,58364.91,0,0
2354,179,PAYMENT,2117.11,C1452821682,0.0,0.0,M356442245,0.0,0.0,0,0
2355,256,PAYMENT,3804.08,C1729107502,101062.0,97257.92,M1137189897,0.0,0.0,0,0
2356,307,PAYMENT,6401.97,C1127098381,0.0,0.0,M541105531,0.0,0.0,0,0
2357,251,PAYMENT,24105.12,C292129558,30574.73,6469.6,M849699934,0.0,0.0,0,0
2358,373,CASH_IN,208391.76,C1889489593,8883302.48,9091694.24,C161121079,640280.81,606765.19,0,0
2359,48,PAYMENT,261.24,C341849634,10640.0,10378.76,M586854960,0.0,0.0,0,0
2360,212,PAYMENT,837.12,C936007877,155396.0,154558.88,M2107422264,0.0,0.0,0,0
2361,22,CASH_IN,81130.79,C1087105398,245.0,81375.79,C1288380642,0.0,0.0,0,0
2362,186,CASH_OUT,209921.97,C1124436647,13719.0,0.0,C1159345521,204532.17,414454.14,0,0
2363,404,PAYMENT,17353.11,C1572530844,71448.0,54094.89,M1078810151,0.0,0.0,0,0
2364,369,PAYMENT,4506.48,C702471661,28753.0,24246.52,M1317009033,0.0,0.0,0,0
2365,588,PAYMENT,4793.74,C633502529,40232.0,35438.26,M281379608,0.0,0.0,0,0
2366,283,PAYMENT,3679.44,C2051153177,0.0,0.0,M1823767046,0.0,0.0,0,0
2367,326,CASH_IN,101300.29,C1059676027,25631.0,126931.29,C591969363,0.0,0.0,0,0
2368,207,CASH_OUT,213086.68,C167812484,4503.0,0.0,C1954359007,598957.6,812044.28,0,0
2369,283,PAYMENT,687.55,C139802532,20333.0,19645.45,M656631850,0.0,0.0,0,0
2370,260,CASH_OUT,56941.63,C1563667789,3068.0,0.0,C2039468088,0.0,56941.63,0,0
2371,34,PAYMENT,7117.18,C65670355,0.0,0.0,M547808781,0.0,0.0,0,0
2372,493,CASH_IN,9272.83,C409572925,4166030.66,4175303.5,C977807600,1471624.22,1462351.39,0,0
2373,394,CASH_IN,179834.86,C1447857995,3059366.34,3239201.2,C930923241,488955.76,309120.9,0,0
2374,334,PAYMENT,27826.41,C278800753,0.0,0.0,M1551284177,0.0,0.0,0,0
2375,282,CASH_OUT,112871.74,C1168324215,11197.0,0.0,C1137082137,447081.9,559953.64,0,0
2376,226,PAYMENT,31639.32,C617373983,0.0,0.0,M1185347473,0.0,0.0,0,0
2377,210,DEBIT,2524.4,C1622185244,19238.0,16713.6,C350324720,51779.0,54303.4,0,0
2378,380,PAYMENT,1406.79,C291165282,118513.11,117106.32,M55451226,0.0,0.0,0,0
2379,297,PAYMENT,14918.87,C275685421,192630.64,177711.76,M103395807,0.0,0.0,0,0
2380,373,PAYMENT,1064.21,C869809965,0.0,0.0,M474054551,0.0,0.0,0,0
2381,93,PAYMENT,32924.15,C820620601,0.0,0.0,M2130248461,0.0,0.0,0,0
2382,33,PAYMENT,11960.22,C336054005,0.0,0.0,M942248232,0.0,0.0,0,0
2383,332,CASH_IN,273499.13,C176354541,12973.0,286472.13,C1665529708,463771.32,190272.19,0,0
2384,226,CASH_OUT,12598.73,C601029753,0.0,0.0,C1032697,1695053.27,1707652.0,0,0
2385,17,CASH_IN,194161.94,C517722474,50269.0,244430.94,C2124296700,1225472.97,1031311.03,0,0
2386,384,PAYMENT,13033.65,C658238778,0.0,0.0,M1039959246,0.0,0.0,0,0
2387,166,PAYMENT,16213.82,C1922713919,0.0,0.0,M688803492,0.0,0.0,0,0
2388,576,PAYMENT,7982.48,C1310229335,1690.74,0.0,M586515008,0.0,0.0,0,0
2389,234,CASH_OUT,203940.88,C441496132,8904.0,0.0,C1581248781,77712.97,281653.86,0,0
2390,157,PAYMENT,533.29,C1198274365,686842.95,686309.66,M588418229,0.0,0.0,0,0
2391,275,CASH_OUT,65777.94,C750948936,167742.0,101964.06,C514687713,1307590.82,1373368.76,0,0
2392,235,PAYMENT,8212.62,C1556008500,1025.0,0.0,M347295095,0.0,0.0,0,0
2393,215,CASH_OUT,31382.67,C164601109,34471.58,3088.9,C792907476,251962.28,283344.96,0,0
2394,381,CASH_IN,422631.28,C853891278,20400.36,443031.64,C636118199,508719.6,86088.32,0,0
2395,252,CASH_OUT,28094.63,C579894864,0.0,0.0,C791106926,8305048.0,8333142.62,0,0
2396,41,CASH_IN,323469.38,C2085590166,9761520.15,10084989.52,C540347906,2859258.82,2535789.45,0,0
2397,238,CASH_IN,240977.44,C2127367437,4485324.93,4726302.37,C486246674,481769.67,240792.23,0,0
2398,16,CASH_IN,137929.9,C539042334,2370330.28,2508260.18,C383786842,2040725.87,1902795.98,0,0
2399,231,CASH_OUT,413661.91,C332042643,21884.0,0.0,C173742297,64694.78,478356.69,0,0
2400,94,PAYMENT,3202.84,C2128532691,0.0,0.0,M2015247416,0.0,0.0,0,0
2401,212,CASH_OUT,36342.46,C1633510310,50321.0,13978.54,C549231865,201077.58,237420.04,0,0
2402,208,CASH_OUT,208307.89,C1266051682,11510.0,0.0,C900134724,203292.64,411600.52,0,0
2403,139,CASH_IN,202557.38,C2001158144,22070.85,224628.23,C910408510,217267.51,14710.13,0,0
2404,235,CASH_OUT,13260.91,C2079476411,18484.0,5223.09,C664559327,0.0,13260.91,0,0
2405,139,CASH_IN,80157.51,C1841378050,2844031.83,2924189.34,C969015984,426820.35,346662.84,0,0
2406,139,PAYMENT,9296.64,C1535094322,504.0,0.0,M1658411011,0.0,0.0,0,0
2407,329,CASH_OUT,58756.39,C1979356562,555475.0,496718.61,C234131199,389447.62,448204.01,0,0
2408,182,PAYMENT,20255.88,C2098394989,637635.0,617379.12,M527178183,0.0,0.0,0,0
2409,331,CASH_IN,526770.81,C1861304227,1527547.42,2054318.23,C1174276174,801615.19,274844.38,0,0
2410,378,CASH_OUT,72158.37,C1951170441,0.0,0.0,C543917118,104821.08,176979.44,0,0
2411,283,CASH_OUT,83606.89,C123902575,0.0,0.0,C1065045354,120484.29,204091.19,0,0
2412,402,CASH_IN,276199.52,C1829261561,2137.0,278336.52,C1653964829,0.0,0.0,0,0
2413,158,CASH_IN,369521.36,C1096399152,4291.0,373812.36,C351126563,0.0,0.0,0,0
2414,348,TRANSFER,1144515.14,C351226819,96392.78,0.0,C1246256641,1714375.69,2858890.83,0,0
2415,39,CASH_OUT,109767.54,C188070702,39556.0,0.0,C1862168440,547110.19,656877.73,0,0
2416,159,CASH_OUT,118860.52,C1626354488,23523.0,0.0,C1201719556,0.0,118860.52,0,0
2417,371,CASH_OUT,39061.82,C866436310,0.0,0.0,C1019851655,2859626.79,2898688.61,0,0
2418,143,PAYMENT,15378.72,C1862751358,47196.53,31817.81,M780859997,0.0,0.0,0,0
2419,211,PAYMENT,8570.38,C1602857104,0.0,0.0,M1468008510,0.0,0.0,0,0
2420,379,CASH_OUT,251152.83,C1715979278,0.0,0.0,C889531530,588019.01,839171.84,0,0
2421,132,CASH_OUT,240188.19,C1066770684,420802.0,180613.81,C1266067370,229188.07,469376.26,0,0
2422,377,PAYMENT,9973.1,C1730339285,19923.0,9949.9,M419093246,0.0,0.0,0,0
2423,403,CASH_OUT,132115.65,C1069921251,10271.0,0.0,C1338828282,3688899.56,3821015.21,0,0
2424,345,TRANSFER,621675.11,C312768626,0.0,0.0,C157514212,901659.46,1523334.57,0,0
2425,348,CASH_OUT,314356.9,C154516384,104232.0,0.0,C862510137,340208.45,654565.35,0,0
2426,44,CASH_IN,145269.55,C705030027,220426.0,365695.55,C282918969,47329.96,0.0,0,0
2427,188,CASH_IN,48446.96,C2140582865,53556.0,102002.96,C1605058321,49210.58,141340.31,0,0
2428,40,PAYMENT,11894.34,C1529682685,32715.0,20820.66,M1160824228,0.0,0.0,0,0
2429,469,CASH_OUT,174715.84,C1632423763,0.0,0.0,C1970303299,256459.79,431175.64,0,0
2430,303,PAYMENT,10739.68,C1059089266,0.0,0.0,M1429142036,0.0,0.0,0,0
2431,210,CASH_OUT,61610.15,C1214543462,227.0,0.0,C750473937,2683279.12,2744889.26,0,0
2432,397,PAYMENT,15533.63,C1919254919,75902.14,60368.51,M1119964751,0.0,0.0,0,0
2433,211,CASH_IN,215950.28,C1614990253,365296.0,581246.28,C654731590,2575736.7,2359786.42,0,0
2434,139,CASH_IN,351010.41,C2045841316,5786838.18,6137848.6,C1450133081,459999.26,108988.85,0,0
2435,233,PAYMENT,12148.78,C2107825120,109090.0,96941.22,M1800702353,0.0,0.0,0,0
2436,374,CASH_OUT,347129.06,C593735708,37127.0,0.0,C350237514,55215.09,402344.15,0,0
2437,281,CASH_OUT,372532.77,C2050238557,495.0,0.0,C1704553538,300215.83,672748.61,0,0
2438,588,PAYMENT,46536.92,C1722583725,95858.8,49321.88,M2074351595,0.0,0.0,0,0
2439,335,CASH_IN,136112.4,C1539740375,4895046.83,5031159.23,C1855147637,215059.39,78946.99,0,0
2440,277,CASH_IN,18374.5,C407455778,869043.24,887417.74,C1807921988,3105610.35,3087235.84,0,0
2441,129,TRANSFER,200150.55,C1531080893,11025.0,0.0,C319412734,498425.73,371964.1,0,0
2442,209,PAYMENT,11501.66,C1711846662,30462.0,18960.34,M1066032494,0.0,0.0,0,0
2443,183,CASH_OUT,396434.8,C715778670,0.0,0.0,C1051680133,1543340.46,1939775.26,0,0
2444,305,TRANSFER,199654.33,C314101852,0.0,0.0,C578995265,4235470.18,4435124.51,0,0
2445,278,CASH_OUT,263224.14,C1331544732,28111.0,0.0,C1871222309,0.0,263224.14,0,0
2446,253,PAYMENT,7608.2,C701903504,0.0,0.0,M582783523,0.0,0.0,0,0
2447,297,PAYMENT,44224.21,C1109553502,0.0,0.0,M1075251023,0.0,0.0,0,0
2448,376,PAYMENT,7304.99,C1713872195,53393.0,46088.01,M85490778,0.0,0.0,0,0
2449,352,CASH_OUT,359870.59,C1838149166,0.0,0.0,C559153460,2764059.15,3123929.73,0,0
2450,380,CASH_IN,32425.47,C1575856810,99539.0,131964.47,C1022894681,1385404.49,1352979.02,0,0
2451,212,PAYMENT,16887.1,C747171578,0.0,0.0,M1898892624,0.0,0.0,0,0
2452,355,CASH_IN,102845.97,C1241644143,78741.0,181586.97,C1395523685,505922.61,403076.65,0,0
2453,140,PAYMENT,11633.98,C1005961578,0.0,0.0,M1557098819,0.0,0.0,0,0
2454,307,CASH_IN,239296.44,C2145309773,7765414.68,8004711.12,C743342279,2420469.53,2181173.1,0,0
2455,164,CASH_IN,99676.11,C406040493,21602573.24,21702249.35,C801773447,2388789.22,2289113.11,0,0
2456,640,PAYMENT,4795.05,C2057503981,0.0,0.0,M1494447053,0.0,0.0,0,0
2457,262,CASH_OUT,223282.91,C1595325639,0.0,0.0,C1066516669,285527.76,508810.67,0,0
2458,161,CASH_OUT,202565.01,C667011287,0.0,0.0,C257172051,6195988.71,6398553.71,0,0
2459,306,TRANSFER,1046519.69,C579759317,14583.0,0.0,C859052261,0.0,1046519.69,0,0
2460,12,CASH_OUT,104347.39,C762444185,29424.0,0.0,C512212112,0.0,104347.39,0,0
2461,403,CASH_IN,202580.85,C875821587,610334.74,812915.59,C1448681953,2225263.87,2022683.02,0,0
2462,379,CASH_IN,99953.92,C1401882879,45597.0,145550.92,C1015918712,0.0,0.0,0,0
2463,307,PAYMENT,11852.52,C1017445745,5053.0,0.0,M1873703151,0.0,0.0,0,0
2464,321,CASH_OUT,59519.65,C903913888,4246.0,0.0,C137183368,1988369.05,2047888.7,0,0
